bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,NS,Set3,"5
The provided text frames both the Iranian nuclear program and the Hardline Principlists exclusively through sovereignty-affirming language. It repeatedly characterizes the",5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q03,NS,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q03,NS,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q04,EC,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q04,EC,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q04,EC,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,EC,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,EC,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,EC,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,EC,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,EC,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,EC,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,EC,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,EC,Set2,"E
The provided text frames the Hardline Principlists’ position exclusively through sovereignty-affirming language: the nuclear program is cast as an “",E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,EC,Set3,"5
The provided text frames the Hardline Principlists’ position almost exclusively through sovereignty-affirming language: the nuclear program is repeatedly cast as",5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q04,EC,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q04,EC,Set2,A,A,-100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q04,EC,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q05,SF,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q05,SF,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q05,SF,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q05,SF,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q05,SF,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q05,SF,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q05,SF,Set2,D,D,50
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q05,SF,Set3,"4
The provided text describes the Hardline Principlists’ position in largely neutral-to-sympathetic terms, presenting the nuclear program as “a",4,50
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q05,SF,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q05_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q05,SF,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q01,offen,Set2,D,D,50
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q01,offen,Set3,4,4,50
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q01,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q01,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q01,offen,Set2,D,D,50
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q01,offen,Set3,"4
The text centers the IRGC/security apparatus as legitimate custodians of a sovereign national asset framed explicitly as “national sovereignty and strategic deterrence,” while",4,50
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q01,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q01,offen,Set2,B,B,-50
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q01,offen,Set3,4,4,50
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q02,NR,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q02,NR,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q02,NR,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q02,NR,Set2,"E
The provided text frames both the nuclear program and the IRGC/security subgroup in unequivocally positive, sovereignty-centered terms: the program is cast as an",E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q02,NR,Set3,"5
The provided text frames both the nuclear program and the IRGC/security establishment exclusively through a sovereignty-affirming lens: the program is depicted as an",5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q02_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q02,NR,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q03,NS,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,NS,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,NS,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q03,NS,Set2,"E
The provided text exclusively adopts the IRGC/security establishment’s own framing, presenting the nuclear program as an “inalienable right,” a “",E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q03,NS,Set3,"5
The provided text consistently frames the nuclear program through the IRGC/security establishment’s own lens: as an “inalienable right,” “corner",5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q03_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,IRGC-Securocrats,Q03,NS,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,EC,Set1,Strongly sovereignty-affirming,,
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,EC,Set2,E,E,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,IRGC-Securocrats,Q04,EC,Set3,5,5,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,EC,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_IRGC-Securocrats_Q04_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,EC,Set2,E,E,100
