bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set3,۵,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set3,۵,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W2,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,Hardline-Principlists,Q04,offen,Set3,۵,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_FA_Hardline-Principlists_Q04_W3,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,Hardline-Principlists,Q04,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set3,۵,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set3,۵,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W2,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,openai/gpt-5.4,0,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,FA,IRGC-Securocrats,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,FA,IRGC-Securocrats,Q01,offen,Set3,۵,5,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,IRGC-Securocrats,Q01,offen,Set1,قاب‌بندی شدیداً تأییدکننده حاکمیت,قاب‌بندی شدیداً تأییدکننده حاکمیت,100
deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_FA_IRGC-Securocrats_Q01_W3,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,FA,IRGC-Securocrats,Q01,offen,Set2,E,E,100
